,method,n_qubits,gadgets,topo,naive_cx,naive_depth,circ_cx,circ_depth
3914,pauliopt_divide_conquer,8,50,grid,384,388,530,664
3915,tket_uccs_set,8,50,grid,450,426,679,547
3916,tket_uccs_pair,8,50,grid,450,426,543,495
3917,pauliopt_steiner_nc,8,50,grid,450,426,480,484
3918,pauliopt_ucc,8,50,grid,450,426,549,543
3919,pauliopt_divide_conquer,8,50,grid,450,426,486,653
3920,tket_uccs_set,8,50,grid,390,390,683,546
3921,tket_uccs_pair,8,50,grid,390,390,511,529
3922,pauliopt_steiner_nc,8,50,grid,390,390,418,447
3923,pauliopt_ucc,8,50,grid,390,390,585,568
3924,pauliopt_divide_conquer,8,50,grid,390,390,454,550
3925,tket_uccs_set,8,50,grid,434,467,635,569
3926,tket_uccs_pair,8,50,grid,434,467,541,564
3927,pauliopt_steiner_nc,8,50,grid,434,467,512,542
3928,pauliopt_ucc,8,50,grid,434,467,600,532
3929,pauliopt_divide_conquer,8,50,grid,434,467,528,689
3930,tket_uccs_set,8,50,grid,372,360,532,532
3931,tket_uccs_pair,8,50,grid,372,360,487,494
3932,pauliopt_steiner_nc,8,50,grid,372,360,438,446
3933,pauliopt_ucc,8,50,grid,372,360,555,507
3934,pauliopt_divide_conquer,8,50,grid,372,360,459,575
3935,tket_uccs_set,8,50,grid,392,387,644,591
3936,tket_uccs_pair,8,50,grid,392,387,484,476
3937,pauliopt_steiner_nc,8,50,grid,392,387,440,500
3938,pauliopt_ucc,8,50,grid,392,387,540,508
3939,pauliopt_divide_conquer,8,50,grid,392,387,428,560
3940,tket_uccs_set,8,50,grid,400,389,684,599
3941,tket_uccs_pair,8,50,grid,400,389,483,455
3942,pauliopt_steiner_nc,8,50,grid,400,389,400,391
3943,pauliopt_ucc,8,50,grid,400,389,564,542
3944,pauliopt_divide_conquer,8,50,grid,400,389,481,611
3945,tket_uccs_set,8,50,grid,474,489,613,574
3946,tket_uccs_pair,8,50,grid,474,489,554,535
3947,pauliopt_steiner_nc,8,50,grid,474,489,476,459
3948,pauliopt_ucc,8,50,grid,474,489,635,578
3949,pauliopt_divide_conquer,8,50,grid,474,489,531,633
3950,tket_uccs_set,8,50,grid,398,384,576,522
3951,tket_uccs_pair,8,50,grid,398,384,491,506
3952,pauliopt_steiner_nc,8,50,grid,398,384,438,389
3953,pauliopt_ucc,8,50,grid,398,384,500,458
3954,pauliopt_divide_conquer,8,50,grid,398,384,509,620
3955,tket_uccs_set,8,50,grid,396,426,579,483
3956,tket_uccs_pair,8,50,grid,396,426,480,524
3957,pauliopt_steiner_nc,8,50,grid,396,426,400,409
3958,pauliopt_ucc,8,50,grid,396,426,658,590
3959,pauliopt_divide_conquer,8,50,grid,396,426,443,549
3960,tket_uccs_set,8,50,grid,394,390,628,572
3961,tket_uccs_pair,8,50,grid,394,390,493,517
3962,pauliopt_steiner_nc,8,50,grid,394,390,412,450
3963,pauliopt_ucc,8,50,grid,394,390,602,544
3964,pauliopt_divide_conquer,8,50,grid,394,390,456,567
3965,tket_uccs_set,8,50,grid,362,348,535,472
3966,tket_uccs_pair,8,50,grid,362,348,476,484
3967,pauliopt_steiner_nc,8,50,grid,362,348,346,382
3968,pauliopt_ucc,8,50,grid,362,348,533,510
3969,pauliopt_divide_conquer,8,50,grid,362,348,503,620
3970,tket_uccs_set,8,50,grid,406,406,675,556
3971,tket_uccs_pair,8,50,grid,406,406,552,519
3972,pauliopt_steiner_nc,8,50,grid,406,406,410,403
3973,pauliopt_ucc,8,50,grid,406,406,579,529
3974,pauliopt_divide_conquer,8,50,grid,406,406,510,648
3975,tket_uccs_set,8,50,grid,418,423,651,607
3976,tket_uccs_pair,8,50,grid,418,423,553,537
3977,pauliopt_steiner_nc,8,50,grid,418,423,428,477
3978,pauliopt_ucc,8,50,grid,418,423,565,541
3979,pauliopt_divide_conquer,8,50,grid,418,423,449,587
3980,tket_uccs_set,8,50,grid,426,423,661,562
3981,tket_uccs_pair,8,50,grid,426,423,575,521
3982,pauliopt_steiner_nc,8,50,grid,426,423,474,502
3983,pauliopt_ucc,8,50,grid,426,423,556,510
3984,pauliopt_divide_conquer,8,50,grid,426,423,494,661
3985,tket_uccs_set,8,50,grid,412,409,558,555
3986,tket_uccs_pair,8,50,grid,412,409,517,538
3987,pauliopt_steiner_nc,8,50,grid,412,409,446,434
3988,pauliopt_ucc,8,50,grid,412,409,597,530
3989,pauliopt_divide_conquer,8,50,grid,412,409,540,630
3990,tket_uccs_set,8,50,grid,470,465,690,621
3991,tket_uccs_pair,8,50,grid,470,465,619,613
3992,pauliopt_steiner_nc,8,50,grid,470,465,400,414
3993,pauliopt_ucc,8,50,grid,470,465,653,583
3994,pauliopt_divide_conquer,8,50,grid,470,465,542,675
3995,tket_uccs_set,8,50,grid,378,385,573,531
3996,tket_uccs_pair,8,50,grid,378,385,535,559
3997,pauliopt_steiner_nc,8,50,grid,378,385,434,457
3998,pauliopt_ucc,8,50,grid,378,385,616,575
3999,pauliopt_divide_conquer,8,50,grid,378,385,428,606
4000,tket_uccs_set,6,70,complete,306,415,259,426
4001,tket_uccs_pair,6,70,complete,306,415,248,440
4002,pauliopt_steiner_nc,6,70,complete,306,415,230,356
4003,pauliopt_ucc,6,70,complete,306,415,225,359
4004,pauliopt_divide_conquer,6,70,complete,306,415,296,499
4005,tket_uccs_set,6,70,complete,296,413,234,364
4006,tket_uccs_pair,6,70,complete,296,413,254,455
4007,pauliopt_steiner_nc,6,70,complete,296,413,226,357
4008,pauliopt_ucc,6,70,complete,296,413,237,354
4009,pauliopt_divide_conquer,6,70,complete,296,413,294,492
4010,tket_uccs_set,6,70,complete,356,489,281,471
4011,tket_uccs_pair,6,70,complete,356,489,280,520
4012,pauliopt_steiner_nc,6,70,complete,356,489,266,399
4013,pauliopt_ucc,6,70,complete,356,489,217,339
4014,pauliopt_divide_conquer,6,70,complete,356,489,350,574
4015,tket_uccs_set,6,70,complete,286,410,226,389
4016,tket_uccs_pair,6,70,complete,286,410,232,453
4017,pauliopt_steiner_nc,6,70,complete,286,410,214,350
4018,pauliopt_ucc,6,70,complete,286,410,195,318
4019,pauliopt_divide_conquer,6,70,complete,286,410,289,455
4020,tket_uccs_set,6,70,complete,272,383,222,341
4021,tket_uccs_pair,6,70,complete,272,383,220,406
4022,pauliopt_steiner_nc,6,70,complete,272,383,202,334
4023,pauliopt_ucc,6,70,complete,272,383,187,316
4024,pauliopt_divide_conquer,6,70,complete,272,383,295,476
4025,tket_uccs_set,6,70,complete,272,401,243,406
4026,tket_uccs_pair,6,70,complete,272,401,228,436
4027,pauliopt_steiner_nc,6,70,complete,272,401,208,334
4028,pauliopt_ucc,6,70,complete,272,401,200,311
4029,pauliopt_divide_conquer,6,70,complete,272,401,269,448
4030,tket_uccs_set,6,70,complete,234,322,201,290
4031,tket_uccs_pair,6,70,complete,234,322,194,371
4032,pauliopt_steiner_nc,6,70,complete,234,322,194,306
4033,pauliopt_ucc,6,70,complete,234,322,206,315
4034,pauliopt_divide_conquer,6,70,complete,234,322,204,362
4035,tket_uccs_set,6,70,complete,270,371,229,345
4036,tket_uccs_pair,6,70,complete,270,371,236,407
4037,pauliopt_steiner_nc,6,70,complete,270,371,206,331
4038,pauliopt_ucc,6,70,complete,270,371,176,307
4039,pauliopt_divide_conquer,6,70,complete,270,371,296,531
4040,tket_uccs_set,6,70,complete,302,433,232,350
4041,tket_uccs_pair,6,70,complete,302,433,252,452
4042,pauliopt_steiner_nc,6,70,complete,302,433,234,371
4043,pauliopt_ucc,6,70,complete,302,433,195,312
4044,pauliopt_divide_conquer,6,70,complete,302,433,255,451
4045,tket_uccs_set,6,70,complete,320,451,250,397
4046,tket_uccs_pair,6,70,complete,320,451,260,485
4047,pauliopt_steiner_nc,6,70,complete,320,451,216,334
4048,pauliopt_ucc,6,70,complete,320,451,218,357
4049,pauliopt_divide_conquer,6,70,complete,320,451,312,506
4050,tket_uccs_set,6,70,complete,234,338,209,310
4051,tket_uccs_pair,6,70,complete,234,338,202,369
4052,pauliopt_steiner_nc,6,70,complete,234,338,190,316
4053,pauliopt_ucc,6,70,complete,234,338,209,324
4054,pauliopt_divide_conquer,6,70,complete,234,338,234,432
4055,tket_uccs_set,6,70,complete,264,369,217,350
4056,tket_uccs_pair,6,70,complete,264,369,224,444
4057,pauliopt_steiner_nc,6,70,complete,264,369,208,342
4058,pauliopt_ucc,6,70,complete,264,369,189,296
4059,pauliopt_divide_conquer,6,70,complete,264,369,222,398
4060,tket_uccs_set,6,70,complete,298,419,252,408
4061,tket_uccs_pair,6,70,complete,298,419,248,426
4062,pauliopt_steiner_nc,6,70,complete,298,419,226,333
4063,pauliopt_ucc,6,70,complete,298,419,222,355
4064,pauliopt_divide_conquer,6,70,complete,298,419,265,493
4065,tket_uccs_set,6,70,complete,296,422,229,398
4066,tket_uccs_pair,6,70,complete,296,422,234,448
4067,pauliopt_steiner_nc,6,70,complete,296,422,214,339
4068,pauliopt_ucc,6,70,complete,296,422,215,334
4069,pauliopt_divide_conquer,6,70,complete,296,422,312,505
4070,tket_uccs_set,6,70,complete,270,388,231,360
4071,tket_uccs_pair,6,70,complete,270,388,220,385
4072,pauliopt_steiner_nc,6,70,complete,270,388,192,294
4073,pauliopt_ucc,6,70,complete,270,388,194,312
4074,pauliopt_divide_conquer,6,70,complete,270,388,277,457
4075,tket_uccs_set,6,70,complete,334,462,263,382
4076,tket_uccs_pair,6,70,complete,334,462,260,472
4077,pauliopt_steiner_nc,6,70,complete,334,462,250,378
4078,pauliopt_ucc,6,70,complete,334,462,199,305
4079,pauliopt_divide_conquer,6,70,complete,334,462,302,543
4080,tket_uccs_set,6,70,complete,266,385,214,336
4081,tket_uccs_pair,6,70,complete,266,385,208,401
4082,pauliopt_steiner_nc,6,70,complete,266,385,206,319
4083,pauliopt_ucc,6,70,complete,266,385,187,307
4084,pauliopt_divide_conquer,6,70,complete,266,385,265,452
4085,tket_uccs_set,6,70,complete,282,393,245,403
4086,tket_uccs_pair,6,70,complete,282,393,248,442
4087,pauliopt_steiner_nc,6,70,complete,282,393,216,358
4088,pauliopt_ucc,6,70,complete,282,393,218,368
4089,pauliopt_divide_conquer,6,70,complete,282,393,256,439
4090,tket_uccs_set,6,70,complete,274,406,235,418
4091,tket_uccs_pair,6,70,complete,274,406,226,436
4092,pauliopt_steiner_nc,6,70,complete,274,406,228,372
4093,pauliopt_ucc,6,70,complete,274,406,211,322
4094,pauliopt_divide_conquer,6,70,complete,274,406,293,520
4095,tket_uccs_set,6,70,complete,256,365,225,349
4096,tket_uccs_pair,6,70,complete,256,365,218,414
4097,pauliopt_steiner_nc,6,70,complete,256,365,194,324
4098,pauliopt_ucc,6,70,complete,256,365,179,263
4099,pauliopt_divide_conquer,6,70,complete,256,365,248,470
4100,tket_uccs_set,6,70,line,556,655,767,652
4101,tket_uccs_pair,6,70,line,556,655,623,600
4102,pauliopt_steiner_nc,6,70,line,556,655,390,481
4103,pauliopt_ucc,6,70,line,556,655,616,630
4104,pauliopt_divide_conquer,6,70,line,556,655,455,709
4105,tket_uccs_set,6,70,line,512,621,712,590
4106,tket_uccs_pair,6,70,line,512,621,565,597
4107,pauliopt_steiner_nc,6,70,line,512,621,360,430
4108,pauliopt_ucc,6,70,line,512,621,574,565
4109,pauliopt_divide_conquer,6,70,line,512,621,439,657
4110,tket_uccs_set,6,70,line,578,700,697,591
4111,tket_uccs_pair,6,70,line,578,700,635,592
4112,pauliopt_steiner_nc,6,70,line,578,700,362,452
4113,pauliopt_ucc,6,70,line,578,700,547,568
4114,pauliopt_divide_conquer,6,70,line,578,700,444,635
4115,tket_uccs_set,6,70,line,442,526,599,605
4116,tket_uccs_pair,6,70,line,442,526,437,494
4117,pauliopt_steiner_nc,6,70,line,442,526,344,410
4118,pauliopt_ucc,6,70,line,442,526,505,496
4119,pauliopt_divide_conquer,6,70,line,442,526,374,551
4120,tket_uccs_set,6,70,line,632,725,761,665
4121,tket_uccs_pair,6,70,line,632,725,640,633
4122,pauliopt_steiner_nc,6,70,line,632,725,414,506
4123,pauliopt_ucc,6,70,line,632,725,527,560
4124,pauliopt_divide_conquer,6,70,line,632,725,523,720
4125,tket_uccs_set,6,70,line,524,636,772,640
4126,tket_uccs_pair,6,70,line,524,636,581,589
4127,pauliopt_steiner_nc,6,70,line,524,636,370,498
4128,pauliopt_ucc,6,70,line,524,636,519,573
4129,pauliopt_divide_conquer,6,70,line,524,636,415,619
4130,tket_uccs_set,6,70,line,650,756,726,660
4131,tket_uccs_pair,6,70,line,650,756,671,650
4132,pauliopt_steiner_nc,6,70,line,650,756,432,563
4133,pauliopt_ucc,6,70,line,650,756,577,594
4134,pauliopt_divide_conquer,6,70,line,650,756,497,730
4135,tket_uccs_set,6,70,line,508,625,794,627
4136,tket_uccs_pair,6,70,line,508,625,683,641
4137,pauliopt_steiner_nc,6,70,line,508,625,360,459
4138,pauliopt_ucc,6,70,line,508,625,546,590
4139,pauliopt_divide_conquer,6,70,line,508,625,480,705
4140,tket_uccs_set,6,70,line,652,781,773,712
4141,tket_uccs_pair,6,70,line,652,781,682,732
4142,pauliopt_steiner_nc,6,70,line,652,781,462,609
4143,pauliopt_ucc,6,70,line,652,781,584,620
4144,pauliopt_divide_conquer,6,70,line,652,781,469,693
4145,tket_uccs_set,6,70,line,576,683,882,821
4146,tket_uccs_pair,6,70,line,576,683,668,689
4147,pauliopt_steiner_nc,6,70,line,576,683,376,514
4148,pauliopt_ucc,6,70,line,576,683,677,681
4149,pauliopt_divide_conquer,6,70,line,576,683,460,732
4150,tket_uccs_set,6,70,line,550,650,845,744
4151,tket_uccs_pair,6,70,line,550,650,649,669
4152,pauliopt_steiner_nc,6,70,line,550,650,344,463
4153,pauliopt_ucc,6,70,line,550,650,617,619
4154,pauliopt_divide_conquer,6,70,line,550,650,458,641
4155,tket_uccs_set,6,70,line,536,648,658,598
4156,tket_uccs_pair,6,70,line,536,648,597,637
4157,pauliopt_steiner_nc,6,70,line,536,648,406,538
4158,pauliopt_ucc,6,70,line,536,648,560,584
4159,pauliopt_divide_conquer,6,70,line,536,648,448,689
4160,tket_uccs_set,6,70,line,512,624,652,536
4161,tket_uccs_pair,6,70,line,512,624,529,522
4162,pauliopt_steiner_nc,6,70,line,512,624,350,472
4163,pauliopt_ucc,6,70,line,512,624,551,535
4164,pauliopt_divide_conquer,6,70,line,512,624,348,576
4165,tket_uccs_set,6,70,line,618,728,855,745
4166,tket_uccs_pair,6,70,line,618,728,730,707
4167,pauliopt_steiner_nc,6,70,line,618,728,410,530
4168,pauliopt_ucc,6,70,line,618,728,568,578
4169,pauliopt_divide_conquer,6,70,line,618,728,438,682
4170,tket_uccs_set,6,70,line,526,623,684,619
4171,tket_uccs_pair,6,70,line,526,623,572,609
4172,pauliopt_steiner_nc,6,70,line,526,623,338,443
4173,pauliopt_ucc,6,70,line,526,623,479,534
4174,pauliopt_divide_conquer,6,70,line,526,623,377,551
4175,tket_uccs_set,6,70,line,524,639,682,610
4176,tket_uccs_pair,6,70,line,524,639,557,599
4177,pauliopt_steiner_nc,6,70,line,524,639,374,506
4178,pauliopt_ucc,6,70,line,524,639,615,619
4179,pauliopt_divide_conquer,6,70,line,524,639,411,614
4180,tket_uccs_set,6,70,line,610,724,845,736
4181,tket_uccs_pair,6,70,line,610,724,667,676
4182,pauliopt_steiner_nc,6,70,line,610,724,408,544
4183,pauliopt_ucc,6,70,line,610,724,567,595
4184,pauliopt_divide_conquer,6,70,line,610,724,505,735
4185,tket_uccs_set,6,70,line,574,697,833,787
4186,tket_uccs_pair,6,70,line,574,697,707,742
4187,pauliopt_steiner_nc,6,70,line,574,697,356,454
4188,pauliopt_ucc,6,70,line,574,697,510,556
4189,pauliopt_divide_conquer,6,70,line,574,697,476,658
4190,tket_uccs_set,6,70,line,522,628,615,550
4191,tket_uccs_pair,6,70,line,522,628,563,580
4192,pauliopt_steiner_nc,6,70,line,522,628,380,507
4193,pauliopt_ucc,6,70,line,522,628,570,573
4194,pauliopt_divide_conquer,6,70,line,522,628,430,651
4195,tket_uccs_set,6,70,line,514,629,751,664
4196,tket_uccs_pair,6,70,line,514,629,596,635
4197,pauliopt_steiner_nc,6,70,line,514,629,356,479
4198,pauliopt_ucc,6,70,line,514,629,543,548
4199,pauliopt_divide_conquer,6,70,line,514,629,449,650
4200,tket_uccs_set,6,70,cycle,368,450,527,535
4201,tket_uccs_pair,6,70,cycle,368,450,451,522
4202,pauliopt_steiner_nc,6,70,cycle,368,450,328,403
4203,pauliopt_ucc,6,70,cycle,368,450,501,503
4204,pauliopt_divide_conquer,6,70,cycle,368,450,353,509
4205,tket_uccs_set,6,70,cycle,426,511,583,598
4206,tket_uccs_pair,6,70,cycle,426,511,479,578
4207,pauliopt_steiner_nc,6,70,cycle,426,511,454,569
4208,pauliopt_ucc,6,70,cycle,426,511,445,489
4209,pauliopt_divide_conquer,6,70,cycle,426,511,444,596
4210,tket_uccs_set,6,70,cycle,348,409,510,537
4211,tket_uccs_pair,6,70,cycle,348,409,394,473
4212,pauliopt_steiner_nc,6,70,cycle,348,409,360,455
4213,pauliopt_ucc,6,70,cycle,348,409,442,477
4214,pauliopt_divide_conquer,6,70,cycle,348,409,391,574
4215,tket_uccs_set,6,70,cycle,388,457,540,572
4216,tket_uccs_pair,6,70,cycle,388,457,471,515
4217,pauliopt_steiner_nc,6,70,cycle,388,457,334,409
4218,pauliopt_ucc,6,70,cycle,388,457,529,586
4219,pauliopt_divide_conquer,6,70,cycle,388,457,446,634
4220,tket_uccs_set,6,70,cycle,442,501,564,611
4221,tket_uccs_pair,6,70,cycle,442,501,434,528
4222,pauliopt_steiner_nc,6,70,cycle,442,501,410,512
4223,pauliopt_ucc,6,70,cycle,442,501,480,516
4224,pauliopt_divide_conquer,6,70,cycle,442,501,422,553
4225,tket_uccs_set,6,70,cycle,412,486,576,641
4226,tket_uccs_pair,6,70,cycle,412,486,492,573
4227,pauliopt_steiner_nc,6,70,cycle,412,486,486,616
4228,pauliopt_ucc,6,70,cycle,412,486,495,540
4229,pauliopt_divide_conquer,6,70,cycle,412,486,464,648
4230,tket_uccs_set,6,70,cycle,416,471,569,565
4231,tket_uccs_pair,6,70,cycle,416,471,483,548
4232,pauliopt_steiner_nc,6,70,cycle,416,471,446,551
4233,pauliopt_ucc,6,70,cycle,416,471,459,524
4234,pauliopt_divide_conquer,6,70,cycle,416,471,458,640
4235,tket_uccs_set,6,70,cycle,406,473,548,566
4236,tket_uccs_pair,6,70,cycle,406,473,459,546
4237,pauliopt_steiner_nc,6,70,cycle,406,473,382,476
4238,pauliopt_ucc,6,70,cycle,406,473,485,520
4239,pauliopt_divide_conquer,6,70,cycle,406,473,384,569
4240,tket_uccs_set,6,70,cycle,422,489,623,623
4241,tket_uccs_pair,6,70,cycle,422,489,491,559
4242,pauliopt_steiner_nc,6,70,cycle,422,489,542,641
4243,pauliopt_ucc,6,70,cycle,422,489,467,536
4244,pauliopt_divide_conquer,6,70,cycle,422,489,472,623
4245,tket_uccs_set,6,70,cycle,408,472,641,610
4246,tket_uccs_pair,6,70,cycle,408,472,480,558
4247,pauliopt_steiner_nc,6,70,cycle,408,472,372,444
4248,pauliopt_ucc,6,70,cycle,408,472,438,493
4249,pauliopt_divide_conquer,6,70,cycle,408,472,423,601
4250,tket_uccs_set,6,70,cycle,402,460,615,595
4251,tket_uccs_pair,6,70,cycle,402,460,483,547
4252,pauliopt_steiner_nc,6,70,cycle,402,460,378,490
4253,pauliopt_ucc,6,70,cycle,402,460,489,534
4254,pauliopt_divide_conquer,6,70,cycle,402,460,483,632
4255,tket_uccs_set,6,70,cycle,426,516,644,707
4256,tket_uccs_pair,6,70,cycle,426,516,522,599
4257,pauliopt_steiner_nc,6,70,cycle,426,516,350,451
4258,pauliopt_ucc,6,70,cycle,426,516,499,557
4259,pauliopt_divide_conquer,6,70,cycle,426,516,489,644
4260,tket_uccs_set,6,70,cycle,354,420,471,457
4261,tket_uccs_pair,6,70,cycle,354,420,400,476
4262,pauliopt_steiner_nc,6,70,cycle,354,420,362,423
4263,pauliopt_ucc,6,70,cycle,354,420,474,506
4264,pauliopt_divide_conquer,6,70,cycle,354,420,353,539
4265,tket_uccs_set,6,70,cycle,432,495,656,664
4266,tket_uccs_pair,6,70,cycle,432,495,473,548
4267,pauliopt_steiner_nc,6,70,cycle,432,495,376,455
4268,pauliopt_ucc,6,70,cycle,432,495,488,542
4269,pauliopt_divide_conquer,6,70,cycle,432,495,407,602
4270,tket_uccs_set,6,70,cycle,460,533,608,616
4271,tket_uccs_pair,6,70,cycle,460,533,512,559
4272,pauliopt_steiner_nc,6,70,cycle,460,533,398,484
4273,pauliopt_ucc,6,70,cycle,460,533,543,562
4274,pauliopt_divide_conquer,6,70,cycle,460,533,451,659
4275,tket_uccs_set,6,70,cycle,350,401,456,456
4276,tket_uccs_pair,6,70,cycle,350,401,385,442
4277,pauliopt_steiner_nc,6,70,cycle,350,401,378,450
4278,pauliopt_ucc,6,70,cycle,350,401,430,470
4279,pauliopt_divide_conquer,6,70,cycle,350,401,362,500
4280,tket_uccs_set,6,70,cycle,404,490,596,586
4281,tket_uccs_pair,6,70,cycle,404,490,439,505
4282,pauliopt_steiner_nc,6,70,cycle,404,490,366,437
4283,pauliopt_ucc,6,70,cycle,404,490,454,517
4284,pauliopt_divide_conquer,6,70,cycle,404,490,390,587
4285,tket_uccs_set,6,70,cycle,380,459,421,437
4286,tket_uccs_pair,6,70,cycle,380,459,452,505
4287,pauliopt_steiner_nc,6,70,cycle,380,459,364,455
4288,pauliopt_ucc,6,70,cycle,380,459,499,537
4289,pauliopt_divide_conquer,6,70,cycle,380,459,390,577
4290,tket_uccs_set,6,70,cycle,380,452,569,584
4291,tket_uccs_pair,6,70,cycle,380,452,475,527
4292,pauliopt_steiner_nc,6,70,cycle,380,452,344,443
4293,pauliopt_ucc,6,70,cycle,380,452,393,466
4294,pauliopt_divide_conquer,6,70,cycle,380,452,428,637
4295,tket_uccs_set,6,70,cycle,338,407,362,402
4296,tket_uccs_pair,6,70,cycle,338,407,343,399
4297,pauliopt_steiner_nc,6,70,cycle,338,407,302,373
4298,pauliopt_ucc,6,70,cycle,338,407,436,465
4299,pauliopt_divide_conquer,6,70,cycle,338,407,357,542
4300,tket_uccs_set,6,70,grid,344,417,449,505
4301,tket_uccs_pair,6,70,grid,344,417,364,498
4302,pauliopt_steiner_nc,6,70,grid,344,417,332,448
4303,pauliopt_ucc,6,70,grid,344,417,427,491
4304,pauliopt_divide_conquer,6,70,grid,344,417,378,535
4305,tket_uccs_set,6,70,grid,334,398,411,486
4306,tket_uccs_pair,6,70,grid,334,398,381,491
4307,pauliopt_steiner_nc,6,70,grid,334,398,346,398
4308,pauliopt_ucc,6,70,grid,334,398,339,399
4309,pauliopt_divide_conquer,6,70,grid,334,398,359,524
4310,tket_uccs_set,6,70,grid,370,424,395,445
4311,tket_uccs_pair,6,70,grid,370,424,379,470
4312,pauliopt_steiner_nc,6,70,grid,370,424,346,425
4313,pauliopt_ucc,6,70,grid,370,424,414,448
4314,pauliopt_divide_conquer,6,70,grid,370,424,387,577
4315,tket_uccs_set,6,70,grid,368,429,428,505
4316,tket_uccs_pair,6,70,grid,368,429,402,521
4317,pauliopt_steiner_nc,6,70,grid,368,429,366,477
4318,pauliopt_ucc,6,70,grid,368,429,446,465
4319,pauliopt_divide_conquer,6,70,grid,368,429,413,623
4320,tket_uccs_set,6,70,grid,398,483,525,610
4321,tket_uccs_pair,6,70,grid,398,483,400,527
4322,pauliopt_steiner_nc,6,70,grid,398,483,334,456
4323,pauliopt_ucc,6,70,grid,398,483,425,489
4324,pauliopt_divide_conquer,6,70,grid,398,483,454,663
4325,tket_uccs_set,6,70,grid,350,429,473,517
4326,tket_uccs_pair,6,70,grid,350,429,400,522
4327,pauliopt_steiner_nc,6,70,grid,350,429,356,483
4328,pauliopt_ucc,6,70,grid,350,429,493,513
4329,pauliopt_divide_conquer,6,70,grid,350,429,328,515
4330,tket_uccs_set,6,70,grid,384,468,515,569
4331,tket_uccs_pair,6,70,grid,384,468,412,536
4332,pauliopt_steiner_nc,6,70,grid,384,468,358,447
4333,pauliopt_ucc,6,70,grid,384,468,449,517
4334,pauliopt_divide_conquer,6,70,grid,384,468,419,615
4335,tket_uccs_set,6,70,grid,380,439,422,459
4336,tket_uccs_pair,6,70,grid,380,439,339,442
4337,pauliopt_steiner_nc,6,70,grid,380,439,360,408
4338,pauliopt_ucc,6,70,grid,380,439,413,469
4339,pauliopt_divide_conquer,6,70,grid,380,439,362,522
4340,tket_uccs_set,6,70,grid,350,413,453,502
4341,tket_uccs_pair,6,70,grid,350,413,365,479
4342,pauliopt_steiner_nc,6,70,grid,350,413,340,402
4343,pauliopt_ucc,6,70,grid,350,413,409,489
4344,pauliopt_divide_conquer,6,70,grid,350,413,360,602
4345,tket_uccs_set,6,70,grid,342,414,447,492
4346,tket_uccs_pair,6,70,grid,342,414,389,519
4347,pauliopt_steiner_nc,6,70,grid,342,414,316,419
