,n_rep,num_qubits,n_gadgets,method,h,s,cx,time,depth,2q_depth
329,14,5,41,Maslov et al,9,61,61,0.018921852111816406,54,54
330,15,5,41,ours,8,16,9,0.005889892578125,18,18
331,15,5,41,qiskit transpile,8,13,8,0.004751920700073242,16,16
332,15,5,41,Bravyi et al. (qiskit),7,7,5,0.005360126495361328,13,13
333,15,5,41,Ewout van den Berg (stim),7,7,5,0.01128387451171875,13,13
334,15,5,41,Duncan et al (pyzx),13,10,9,0.019341707229614258,16,16
335,15,5,41,Maslov et al,9,42,55,0.026018857955932617,49,49
336,16,5,41,ours,13,17,7,0.013530254364013672,18,18
337,16,5,41,qiskit transpile,9,13,13,0.0063381195068359375,13,13
338,16,5,41,Bravyi et al. (qiskit),16,16,15,0.00894618034362793,27,27
339,16,5,41,Ewout van den Berg (stim),14,17,16,0.00901031494140625,26,26
340,16,5,41,Duncan et al (pyzx),21,19,29,0.016713857650756836,36,36
341,16,5,41,Maslov et al,12,60,53,0.020374774932861328,56,56
342,17,5,41,ours,9,14,11,0.007465839385986328,18,18
343,17,5,41,qiskit transpile,8,7,12,0.004266977310180664,14,14
344,17,5,41,Bravyi et al. (qiskit),10,10,19,0.006629228591918945,25,25
345,17,5,41,Ewout van den Berg (stim),12,11,20,0.006741046905517578,30,30
346,17,5,41,Duncan et al (pyzx),12,13,26,0.012711048126220703,34,34
347,17,5,41,Maslov et al,6,41,64,0.023852109909057617,51,51
348,18,5,41,ours,8,13,8,0.013817310333251953,21,21
349,18,5,41,qiskit transpile,8,10,13,0.010824918746948242,16,16
350,18,5,41,Bravyi et al. (qiskit),11,12,13,0.008118867874145508,21,21
351,18,5,41,Ewout van den Berg (stim),12,16,20,0.006893157958984375,27,27
352,18,5,41,Duncan et al (pyzx),16,8,17,0.01353597640991211,24,24
353,18,5,41,Maslov et al,11,47,52,0.01920485496520996,58,58
354,19,5,41,ours,15,21,12,0.010410070419311523,26,26
355,19,5,41,qiskit transpile,4,23,10,0.008771896362304688,14,14
356,19,5,41,Bravyi et al. (qiskit),8,13,19,0.007735013961791992,28,28
357,19,5,41,Ewout van den Berg (stim),8,14,12,0.007946968078613281,16,16
358,19,5,41,Duncan et al (pyzx),19,12,28,0.017557382583618164,34,34
359,19,5,41,Maslov et al,12,61,59,0.03342914581298828,58,58
360,0,5,61,ours,20,25,14,0.024304866790771484,31,31
361,0,5,61,qiskit transpile,10,22,23,0.006961345672607422,29,29
362,0,5,61,Bravyi et al. (qiskit),12,17,16,0.005939006805419922,28,28
363,0,5,61,Ewout van den Berg (stim),12,14,23,0.006999969482421875,31,31
364,0,5,61,Duncan et al (pyzx),19,10,29,0.01747584342956543,29,29
365,0,5,61,Maslov et al,11,56,61,0.01787877082824707,61,61
366,1,5,61,ours,11,22,11,0.0068662166595458984,27,27
